,anr_code,doi,title,publishedYear,hal_id
241,101039446,10.1093/femsml/uqad048,Archaeal virus entry and egress,2024.0,
242,101039446,10.1128/aem.00129-24,"Development of a genetic system for
            <i>Haloferax gibbonsii</i>
            LR2-5, model host for haloarchaeal viruses",2024.0,
243,101039446,10.1016/j.mib.2023.102423,Host range and cell recognition of archaeal viruses,2024.0,
244,101039447,https://doi.org/10.1177/03091325241240231,"From the margins of Geographical Information Systems: Limitations, challenges, and proposals",2024.0,
245,101039447,https://doi.org/10.1080/14649365.2023.2257644,The domestic bathroom: a strongbox for gender performativity and transgression,2024.0,
246,101039447,https://doi.org/10.1177/13634607241248,Resisting and transgressing cisheteronormativity at home: LGBT+ youths active strategies,2024.0,
247,101039447,https://doi.org/10.5565/rev/dag.900,Desafiar la norma a casa: experincies i estratgies de joves LGBT+ a la casa familiar i a la casa prpia a la comarca del Bages,2024.0,
248,101039452,10.48550/arXiv.2403.07083,HST Survey of the Orion Nebula Cluster in ACS/Visible and WFC3/IR Bands. IV. A Bayesian Multiwavelength Study of Stellar Parameters in the Orion Nebula Cluster,2024.0,
249,101039452,10.48550/arxiv.2308.12342,The VLT MUSE NFM view of outflows and externally photoevaporating discs near the orion bar,2023.0,
250,101039452,10.48550/arxiv.2304.06074,Apocenter pileup and arcs: A narrow dust ring around HD 129590,2023.0,
251,101039452,10.48550/arxiv.2302.02696,"A survey for variable young stars with small telescopes: VI  Analysis of the outbursting Be stars NSW 284, gaia 19eyy, and VES 263",2023.0,
252,101039452,10.48550/arxiv.2303.13205,A spectacular jet from the bright 244440 Orion proplyd: The MUSE NFM view,2023.0,
253,101039452,10.48550/arxiv.2304.01760,Testing protoplanetary disc evolution with CO fluxes A proof of concept in Lupus and Upper Sco,2023.0,
254,101039452,10.48550/arxiv.2311.13723,A dusty streamer infalling onto the disk of a class I protostar ALMA dual-band constraints on grain properties and the mass-infall rate,2024.0,
255,101039452,10.48550/arxiv.2303.14586,A Large Double-ring Disk Around the Taurus M Dwarf J04124068+2438157,2023.0,
256,101039452,10.48550/arxiv.2309.03888,Full L- and M-band high resolution spectroscopy of the S CrA binary disks with VLT-CRIRES+,2024.0,
257,101039452,10.48550/arXiv.2309.04496,The Time Evolution of Md/M  in Protoplanetary Disks as a Way to Disentangle between Viscosity and MHD Winds,2023.0,
258,101039452,10.48550/arxiv.2208.01447,PENELLOPE III. The peculiar accretion variability of XX Cha and its impact on the observed spread of accretion rates,2022.0,
259,101039452,10.48550/arxiv.2308.09554,A Magnetically Driven Disk Wind in the Inner Disk of PDS 70*,2023.0,
260,101039452,10.48550/arxiv.2306.17218,The distribution of accretion rates as a diagnostic of protoplanetary disc evolution,2023.0,
261,101039452,10.48550/arxiv.2301.01486,Disk Evolution Study Through Imaging of Nearby Young Stars (DESTINYS): Characterization of the young star T CrA and its circumstellar environment,2023.0,
262,101039452,10.48550/arxiv.2309.05651,Testing external photoevaporation in the -Orionis cluster with spectroscopy and disk mass measurements,2023.0,
263,101039452,10.48550/arxiv.2203.09930,Demographics of young stars and their protoplanetary disks: lessons learned on disk evolution and its connection to planet formation,2023.0,
264,101039452,10.48550/arxiv.2302.12824,Disk Evolution Study Through Imaging of Nearby Young Stars (DESTINYS): Diverse outcomes of binarydisk interactions,2023.0,
265,101039452,10.48550/arxiv.2401.14464,Spectroscopic confirmation of high-amplitude eruptive YSOs and dipping giants from the VVV survey,2024.0,
266,101039452,10.48550/arxiv.2312.10777,GIARPS High-resolution Observations of T Tauri stars (GHOsT) V. New insights into disk winds from 3 km s1 resolution spectroscopy,2024.0,
267,101039452,10.48550/arxiv.2310.02681,Stable accretion in young stars: the cases of EX Lupi and TW Hya,2023.0,
268,101039452,10.48550/arxiv.2211.07653,The Mass Accretion Rate and Stellar Properties in Class I Protostars,2023.0,
269,101039452,10.48550/arxiv.2403.12604,Kaleidoscope of irradiated disks: MUSE observations of proplydsin the Orion Nebula Cluster. I. Sample presentation and ionization front sizes,2024.0,
270,101039452,10.48550/arxiv.2303.03843,Empirical determination of the lithium 6707.856  wavelength in young stars,2023.0,
271,101039452,10.48550/arxiv.2308.02849,Brightness and mass accretion rate evolution during the 2022 burst of EX Lupi,2023.0,
272,101039452,10.48550/arXiv.2403.02156,Disk Evolution Study Through Imaging of Nearby Young Stars (DESTINYS): The SPHERE view of the Orion star-forming region,2024.0,
273,101039452,10.48550/arxiv.2310.02795,Protoplanetary and debris disks in the  Chamaeleontis Association A submillimeter survey obtained with APEX/LABOCA observations,2024.0,
274,101039452,10.48550/arxiv.2301.04463,New members of the Lupus I cloud based on <i>Gaia</i> astrometry,2023.0,
275,101039452,10.48550/arxiv.2401.16883,A survey for variable young stars with small telescopes  VIII. Properties of 1687 Gaia selected members in 21 nearby clusters,2024.0,
276,101039452,10.48550/arxiv.2209.04343,The Relation between the Mass Accretion Rate and the Disk Mass in Class I Protostars,2022.0,
277,101039452,10.48550/arxiv.2208.14895,GIARPS High-resolution Observations of T Tauri stars (GHOsT) IV. Accretion properties of the Taurus-Auriga young association,2022.0,
278,101039452,10.48550/arxiv.2309.14168,The population of young low-mass stars in Trumpler 14,2024.0,
279,101039452,10.48550/arxiv.2310.16943,Illuminating evaporating protostellar outflows: ERIS/SPIFFIER reveals the dissociation and ionization of HH 900,2023.0,
280,101039452,10.48550/arxiv.2301.01761,Ly Scattering Models Trace Accretion and Outflow Kinematics in T Tauri Systems,2023.0,
281,101039452,10.48550/arxiv.2301.02994,Reflections on nebulae around young stars,2023.0,
282,101039452,10.48550/arXiv.2403.02149,The SPHERE view of the Chamaeleon I star-forming region The full census of planet-forming disks with GTO and DESTINYS programs,2024.0,
283,101039452,10.3929/ethz-b-000673639,The SPHERE view of the Taurus star-forming region The full census of planet-forming disks with GTO and DESTINYS programs,2024.0,
284,101039452,10.48550/arxiv.2309.10591,PENELLOPE V. The magnetospheric structure and the accretion variability of the classical T Tauri star HM Lup,2023.0,
285,101039452,10.48550/arXiv.2402.18720,Small and Large Dust Cavities in Disks around Mid-M Stars in Taurus,2024.0,
286,101039452,10.48550/arxiv.2209.01969,Disk Evolution Study Through Imaging of Nearby Young Stars (DESTINYS): Scattered light detection of a possible disk wind in RY Tau,2022.0,
287,101039452,10.48550/arxiv.2208.02940,The He I 10830  line as a probe of winds and accretion in young stars in Lupus and Upper Scorpius,2022.0,
288,101039452,10.48550/arXiv.2402.10523,Evolution of the relation between the mass accretion rate and the stellar and disk mass from brown dwarfs to stars,2024.0,
289,101039452,10.48550/arxiv.2310.11007,Dual-band Observations of the Asymmetric Ring around CIDA 9A: Dead or Alive?,2024.0,
290,101039452,10.48550/arxiv.2208.04986,"Towards a Comprehensive View of Accretion, Inner Disks, and Extinction in Classical T Tauri Stars: An ODYSSEUS Study of the Orion OB1b Association",2022.0,
291,101039452,10.48550/arxiv.2308.14590,Twenty-five Years of Accretion onto the Classical T Tauri Star TW Hya,2023.0,
292,101039452,10.48550/arxiv.2305.18940,PENELLOPE IV. A comparison between optical forbidden lines and H2 UV lines in the Orion OB1b and -Ori associations,2023.0,
293,101039455,10.4337/9781802203233.00015,Generative modelling and geosimulation,2024.0,
294,101039455,DOI: 10.31235/osf.io/w5b8v,Guidelines and open-source toolbox for systematic literature reviews in the field of urbanism,2024.0,
295,101039455,10.1016/j.envsoft.2023.105867,Environmental Modelling and Software,2024.0,
296,101039455,10.1111/irel.12360,Industrial Relations,2024.0,
297,101039455,10.31235/osf.io/qxket,Economic inequality and economic segregation: a systematic review of causal pathways,2024.0,
298,101039455,DOI: 10.1177/23998083241263422,Spatial inequalities and cities: A review,2024.0,
299,101039467,https://hdl.handle.net/11585/982696,4D printing of semi-crystalline crosslinked polymer networks with two-way shape-memory effect,2024.0,
300,101039467,https://hdl.handle.net/11585/1001545,Finite strain continuum phenomenological model describing the shape-memory effects in multi-phase semi-crystalline networks,2024.0,
301,101039467,https://hdl.handle.net/11379/614785,Development and Comparison of Model-Based and Data-Driven Approaches for the Prediction of the Mechanical Properties of Lattice Structures,2024.0,
302,101039467,https://doi.org/10.48550/arXiv.2501.07612,4D fabrication of shape-changing systems for tissue engineering: state of the art and perspectives,2024.0,
303,101039467,https://hdl.handle.net/11585/982715,Solvent-triggered shape change in gradient-based 4D printed bilayers: case study on semi-crystalline polymer networks,2024.0,
304,101039467,https://hdl.handle.net/11585/982716,"Phenomenological modeling of the stress-free two-way shape-memory effect in semi-crystalline networks: Formulation, numerical simulation, and experimental validation",2024.0,
305,101039467,https://zenodo.org/records/14679131,"Programmable materials: Current trends, challenges, and perspectives",2024.0,
306,101039481,10.1088/2632-2153/ad1af2,Discovering interpretable physical models using symbolic regression and discrete exterior calculus,2024.0,
307,101039493,10.1098/rsos.221628,Sex and gender in infection and immunity: addressing the bottlenecks from basic science to public health and clinical applications,2023.0,
308,101039500,10.48550/arxiv.2312.03364,Tuning spinaron and Kondo resonances via quantum confinement,2024.0,
309,101039500,10.48550/arxiv.2207.04245,Control of Molecular Orbital Ordering Using a van der Waals Monolayer Ferroelectric,2023.0,
310,101039500,10.48550/arxiv.2301.09963,Real-Space Imaging of Triplon Excitations in Engineered Quantum Magnets,2023.0,
311,101039500,10.48550/arxiv.2309.11217,Atomic-Scale Visualization of Multiferroicity in Monolayer NiI2,2024.0,
312,101039524,https://2024.ccneuro.org/pdf/567_Paper_authored_CCN2024-authored.pdf,Continual learning in artificial neural networks as a computational framework for understanding representational drift in biological systems,2024.0,
313,101039524,10.48550/arxiv.2209.03718,The neuroconnectionist research programme,2023.0,
314,101039524,10.48550/arxiv.2308.09431,End-to-end topographic networks as models of cortical map formation and human visual behaviour: moving beyond convolutions,2023.0,
315,101039524,10.1523/jneurosci.1424-22.2022,Deep neural networks and visuo-semantic models explain complementary components of human ventral-stream representational dynamics,2023.0,
316,101039524,https://doi.org/10.48550/arXiv.2209.11737,Visual representations in the human brain are aligned with large language models,2024.0,
317,101039524,10.1162/jocn_a_02043,Empirically identifying and computationally modelling the brain-behaviour relationship for human scene categorization,2023.0,
318,101039524,https://doi.org/10.32470/ccn.2023.1256-0,Diagnosing Catastrophe: Large Parts of Accuracy Loss in Continual Learning Can Be Accounted for by Readout Misalignment,2023.0,
319,101039524,https://doi.org/10.1101/2024.10.25.620167,"Saccade onset, not fixation onset, best explains early responses across the human visual cortex during naturalistic vision",2024.0,
320,101039524,https://doi.org/10.32470/ccn.2023.1311-0,Keep moving: sensorimotor integration of fixational eye-movements yields human-like superresolution in recurrent neural networks.,2023.0,
321,101039524,doi:https://doi.org/10.1167/jov.23.9.4689,Scene representations underlying categorization behaviour emerge 100 to 200 ms after stimulus onset,2023.0,
322,101039524,https://doi.org/10.48550/arXiv.2402.01056,Computational characterization of the role of an attention schema in controlling visuospatial attention,2024.0,
323,101039524,10.1371/journal.pbio.3002829,PLoS Biology,2024.0,
324,101039524,https://doi.org/10.32470/ccn.2023.1284-0,The brain cant copy-paste: End-to-end topographic neural networks as a way forward for modelling cortical map formation and behaviour.,2023.0,
325,101039524,https://doi.org/10.32470/ccn.2023.1088-0,Characterising representation dynamics in recurrent neural networks for object recognition,2023.0,
326,101039524,arXiv:2310.04741,Keep moving: identifying task-relevant subspaces to maximise plasticity for newly learned tasks.,2024.0,
327,101039524,,CorText: large language models for cross-modal transformations from visually evoked brain responses to text captions,2024.0,
328,101039538,10.1016/j.tim.2024.07.001,Toll-like receptor 4  a multifunctional virus recognition receptor,2024.0,
329,101039538,10.1371/journal.ppat.1012060,"Comparative analysis of human, rodent and snake deltavirus replication",2024.0,
330,101039538,doi: 10.1016/j.antiviral.2022.105461,Hepatitis D virus: Improving virological knowledge to develop new treatments,2023.0,
331,101039541,https://doi.org/10.1093/molbev/msad093,The Genetic Architecture of Adaptation to Leaf and Root Bacterial Microbiota in<i>Arabidopsis thaliana</i>,2023.0,
332,101039541,10.1101/2023.12.22.572874,Plant genetic bases explaining microbiota diversity shed light into a novel holobiont generalist gene theory,2023.0,
333,101039541,dx.doi.org/10.17504/protocols.io.5jyl82dn9l2w/v1,Bacterial and fungal DNA extraction protocol for long-read whole genome sequencing v1,2024.0,
334,101039545,10.1016/j.futures.2023.103180,Futures,2023.0,
335,101039545,10.1177/14730952241258693,Planning Theory,2024.0,
336,101039556,10.15488/14729,Osmotic stress responses and the biology of the second messenger c-di-AMP in<i>Streptomyces</i>,2023.0,
337,101039556,0.1128/mbio.01492-24,Cell shape and division septa positioning in filamentous Streptomyces require a functional cell wall glycopolymer ligase CglA,2024.0,
338,101039556,10.1016/j.mib.2023.102405,Specialized biopolymers: versatile tools for microbial resilience,2024.0,
339,101039567,10.1111/gcb.70013,Recovery Following Recurrent Fires Across Mediterranean Ecosystems,2024.0,
340,101039567,10.5194/esd-14-1211-2023,Land cover and management effects on ecosystem resistance to drought stress,2023.0,
